Winner,B_avg_SIG_STR_pct,B_avg_TD_pct,B_avg_SUB_ATT,B_avg_SIG_STR_landed,B_avg_TD_landed,B_wins,B_losses,B_draw,B_Height_cms,B_Reach_cms,R_avg_SIG_STR_pct,R_avg_TD_pct,R_avg_SUB_ATT,R_avg_SIG_STR_landed,R_avg_TD_landed,R_wins,R_losses,R_draw,R_Height_cms,R_Reach_cms,B_age,R_age
Blue,0.6,0.6,2,56,3,1,0,0,167.64,175.26,0.3696875,0.18125,0,73.875,0.6875,3,3,0,172.72,170.18,30,31
Blue,0.25,0,0,7,0,0,1,0,177.8,177.8,0.45,0,1,18,0,0,1,0,175.26,180.34,27,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,167.64,177.8,0.42765625,0.243125,0.296875,31.5625,0.71875,5,2,0,182.88,182.88,30,34
Blue,0.81,0,0,13,0,1,0,0,193.04,195.58,0.485,0,0,11,0,1,1,0,182.88,182.88,27,26
Red,0.39,0,0,44,0,1,0,0,172.72,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,162.56,165.1,27,26
Blue,0.430585937,0.5,0.125,58.59667969,0.5,8,3,0,180.34,175.26,0.38671875,0.203125,0.0078125,47.703125,0.2734375,6,2,0,172.72,177.8,23,31
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,183.3322081,0.71,0.5,3,29.5,0.5,2,0,0,187.96,195.58,33,25
Blue,0.509101562,0.01953125,0.09375,27.0078125,0.06640625,6,3,0,180.34,177.8,0.510137711,0.871071625,1.130485535,11.87130737,2.112228394,10,8,0,177.8,187.96,33,28
Red,0.62,0.5,0,10.5,0.5,2,0,0,182.88,183.3322081,0,0,0.75,0,0,2,1,0,182.88,183.5219184,29.22285948,27
Blue,0.395,1,3,31.5,1,2,0,0,162.56,162.56,0.525625,0.25,0,54,1.25,3,2,0,167.64,165.1,30,31
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,190.5,198.12,0.2075,0,0,17.75,0,1,2,0,193.04,193.04,25,26
Red,0.468125,0.191875,0.3828125,34.0078125,0.421875,7,1,0,187.96,190.5,0.47625,0.450625,0,23.0625,2.3125,2,3,0,185.42,185.42,28,32
Red,0.335,0.144375,0.046875,23.9765625,1.546875,5,3,0,190.5,190.5,0.485599823,0.437747803,0.250427246,48.86738586,1.25402832,11,6,0,175.26,177.8,32,30
Blue,0.37875,0.4375,0.8125,23.125,2.125,1,4,0,180.34,185.42,0.469394531,0.179511719,0.0234375,43.28710938,0.564453125,6,4,0,185.42,193.04,32,36
Draw,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,187.96,0.3609375,0.4015625,0.3125,45.75,2.5625,5,1,0,187.96,200.66,25,27
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,195.58,183.3322081,0.58,1,0,7,1,1,0,0,175.26,183.5219184,29.22285948,29.68660624
Red,0.5803125,0.17703125,0.03125,17.28125,1.5625,5,2,0,177.8,185.42,0.180399933,0.13703804,0.074234009,20.67409515,1.207511902,13,5,0,187.96,187.96,33,33
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,183.3322081,0.37,0,1,37,0,1,0,0,177.8,183.5219184,35,27
Blue,0.41,0,0,21,0,1,0,0,180.34,187.96,0.5453125,0.3053125,1.15625,41.34375,0.5,4,2,0,190.5,190.5,33,26
Red,0.39375,0.04875,0.375,31.8125,0.1875,3,2,0,187.96,190.5,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,182.88,23,26
Blue,0.37890625,0.2284375,0.109375,32.796875,1.21875,5,2,0,180.34,187.96,0.4771875,0.01421875,0.03125,19.515625,0.09375,4,3,0,185.42,193.04,41,29
Red,0.31125,0.1225,1.875,26.375,0.75,3,1,0,190.5,195.58,0.635625,0.76875,0.5,53,4.4375,5,0,0,185.42,195.58,33,27
Red,0.56875,0.575,1,46.125,1.875,4,0,0,180.34,182.88,0.603223267,0.430985107,1.099731445,113.5664673,2.268371582,14,1,0,193.04,213.36,35,27
Blue,0.440625,0.2153125,0.25,19.125,1.1875,3,3,0,177.8,182.88,0.155,0,0,13.5,0,1,1,0,177.8,182.88,27,32
Red,0.339936523,0.012641602,0.554199219,41.44433594,0.041015625,8,4,0,182.88,185.42,0.187211131,0.281998778,1.03928145,16.26737192,1.183052134,20,9,0,185.42,182.88,29,41
Blue,0.2,0,0,1,0,0,1,0,177.8,182.88,0.525,0.5,0,15,1,1,1,0,182.88,193.04,27,31
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,175.26,0.425,0.5,1,41,3,2,0,0,175.26,180.34,28,31
Red,0.64,1,1,35,1,1,0,0,190.5,190.5,0.46,0.1040625,0,32.1875,0.5,3,3,0,190.5,195.58,25,32
Red,0.4328125,0.4475,0.1875,51.59375,1.65625,3,3,0,180.34,182.88,0.43,0.79125,1.5,5.25,1.125,4,0,0,182.88,193.04,25,23
Blue,0.46991272,0.156290283,1.017150879,37.22491455,0.187866211,8,7,0,177.8,182.88,0.315769043,0.003798828,0,46.18139648,0.010742188,9,4,0,182.88,190.5,32,36
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,200.66,208.28,0.45,0,0,5,0,0,1,0,193.04,195.58,26,33
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,180.34,0.510242767,0.094008026,0.102905273,22.76557922,0.328826904,10,7,0,177.8,172.72,25,37
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,180.34,0.44,1,0,88,1,1,0,0,162.56,180.34,28,27
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,190.5,190.5,0.5725,0.125,0.75,19.25,0.25,1,2,0,190.5,193.04,25,30
Blue,0.4325,0.4,0,62.625,1,1,3,0,177.8,185.42,0.228125,0.06546875,0,29.984375,0.3125,4,3,0,167.64,167.64,30,35
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,190.5,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,185.42,190.5,30,26
Red,0.6,0.625,0.25,6.25,0.75,2,1,0,190.5,183.3322081,0.8625,0.825,1.25,18.125,1.375,4,0,0,185.42,190.5,29.22285948,31
Blue,0.655625,0.145,0.125,36.5625,0.3125,3,2,0,185.42,187.96,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,190.5,29,28
Red,0.4575,0.5,0.5,36.5,0.5,3,0,0,177.8,177.8,0.5225,0.44,0.5,23.75,2.875,3,1,0,180.34,187.96,26,33
Blue,0.44,0.165,1.25,36.5,1,1,2,0,175.26,177.8,0.386941357,0.132722111,0.0078125,64.79323626,0.143435001,11,11,0,177.8,185.42,25,33
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,177.8,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,182.88,25,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,185.42,183.3322081,0.39,0,0.25,11,0,2,1,0,187.96,195.58,28,32
Red,0.593242188,0.173007813,0.28125,29.08789063,1.3359375,7,3,0,175.26,180.34,0.43875,0.333125,0.8125,31.3125,0.625,5,1,0,180.34,193.04,35,30
Red,0.5425,0.23125,0,63.65625,1.03125,6,2,0,182.88,185.42,0.61484375,0.82421875,0.6875,20.1171875,1.3828125,6,2,0,180.34,182.88,35,28
Red,0.5740625,0.47625,0.3125,35.0625,1.78125,5,1,0,167.64,175.26,0.5825,0,0.5,32.6640625,0,6,2,0,175.26,180.34,31,36
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,190.5,0.57697998,0.001098633,0,18.9675293,0.003051758,6,8,0,182.88,182.88,27,32
Red,0.428339844,0.045546875,0.556640625,16.94921875,0.345703125,6,4,0,182.88,187.96,0.48,0.545625,0,69.1875,4.5625,4,1,0,190.5,200.66,32,26
Red,0.22,0,2,2,0,0,1,0,190.5,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,180.34,187.96,34,29
Blue,0.58625,0.2271875,1.25,30.25,1.15625,5,1,0,172.72,175.26,0.415,0.20421875,1.859375,42.390625,1.40625,5,2,0,167.64,167.64,28,29
Blue,0.231279297,0.395830078,0,15.25488281,4.397460938,9,2,0,182.88,190.5,0.4521875,0.37125,0,43.21875,1.125,5,1,0,185.42,185.42,30,31
Red,0.465,0.375,1.5,7.5,4.5,0,2,0,182.88,190.5,0.439765625,0.168515625,0.0234375,28.3984375,0.7734375,6,2,0,175.26,180.34,36,27
Red,0.42,0,0,14,0,0,1,0,172.72,177.8,0.435,0.08,1,19,1,1,1,0,157.48,162.56,27,30
Blue,0.527890625,0.00390625,0.125,22.17773438,0.0078125,8,2,0,180.34,190.5,0.46875,0.25,0.125,58.75,0.875,4,0,0,177.8,180.34,28,28
Red,0.72,0.66,6,13,2,0,1,0,182.88,190.5,0.450625,0.22375,2.53125,24.875,0.875,3,3,0,180.34,187.96,31,30
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,182.88,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,172.72,182.88,27,28
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,180.34,24,25
Blue,0.67,0,1,42,0,1,0,0,157.48,160.02,0.361875,0.21875,0.75,34.1875,0.5625,1,4,0,162.56,165.1,27,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,175.26,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,172.72,182.88,30,26
Red,0.488696289,0.326401367,0.474121094,27.28076172,3.127441406,8,4,0,170.18,177.8,0.3975,0.74375,1.75,22.875,2.625,4,0,0,177.8,180.34,27,32
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,165.1,160.02,0.4509375,0.274375,0.375,60.09375,0.78125,1,5,0,162.56,165.1,28,26
Red,0.5625,0,0.75,12.75,0,2,1,0,172.72,183.3322081,0.685,0.08375,0.875,12.3125,0.6875,3,2,0,185.42,187.96,33,25
Blue,0.4034375,0.53125,0,50.625,0.78125,4,2,0,182.88,185.42,0.40265625,0.520507813,0,40.05273438,0.676757813,8,3,0,185.42,187.96,24,27
Blue,0.475,0.03125,0.0625,26.125,0.0625,2,3,0,167.64,170.18,0.414561157,0.456028442,1.008361816,60.51507568,2.017944336,9,6,0,167.64,177.8,33,32
Red,0.339765625,0.222265625,0.2578125,18.703125,1.3046875,4,4,0,180.34,193.04,0.3659375,0.1459375,0.09375,54.5,1.09375,5,1,0,185.42,187.96,38,33
Blue,0.6,0.33,1,15,1,0,1,0,177.8,172.72,0.34,0.75,0,16,3,0,1,0,180.34,183.5219184,31,25
Red,0.525046387,0.205849609,0.033935547,9.974975586,0.768676758,8,6,0,182.88,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,185.42,183.5219184,29.22285948,24
Red,0.435,0.125,0,13.6875,0.25,3,2,0,182.88,190.5,0.620898438,0,0.015625,10.4140625,0,6,3,0,190.5,208.28,29,35
Red,0.436875,0.25,0.0625,49.625,0.5,2,3,0,180.34,193.04,0.348090624,0.378419905,0.033206463,51.08490145,0.384797096,14,10,0,175.26,177.8,33,35
Blue,0.369794312,0.122050171,0.007354736,23.91333008,0.774459839,9,8,0,187.96,193.04,0.440871239,0.533876038,0.029586792,29.83247757,0.613357544,10,9,0,185.42,195.58,33,36
Red,0.4475,0.25,0,33.25,0.25,2,1,0,172.72,180.34,0.48,0,0,45,0,1,0,0,172.72,172.72,27,30
Red,0.6025,0.125,0.0625,31.1875,0.5,5,0,0,180.34,190.5,0.471442261,0.000949707,0,92.29534912,0.002685547,10,5,0,182.88,190.5,30,37
Blue,0.4325,0.17046875,0.46875,48.375,1.171875,5,2,0,175.26,182.88,0.3,0,0,18,0,2,1,0,177.8,180.34,24,24
Blue,0.510625,0.33125,0.0625,99.75,0.8125,4,1,0,180.34,182.88,0.486536865,0.140336914,0.031311035,76.26330566,0.40838623,10,5,0,172.72,177.8,29,34
Blue,0.598320313,0.574570313,1.2109375,26.796875,4.01953125,7,2,0,175.26,195.58,0.50987793,0.348193359,0.004882813,55.83374023,1.17578125,11,3,0,175.26,177.8,24,38
Red,0.345,0,0,74,0,0,2,0,172.72,180.34,0.53,0.5,0,34.5,0.5,1,1,0,170.18,172.72,31,24
Red,0.39,0,0,78,0,1,0,0,182.88,182.88,0.51,0.3125,0.5625,15,0.875,4,1,0,177.8,177.8,27,34
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,193.04,0.543125,0.1409375,0,46.40625,1.875,4,2,0,193.04,200.66,32,30
Blue,0.529790039,0.586821289,0.526367188,38.22460938,2.377441406,9,3,0,175.26,195.58,0.357140198,0.145640259,0.000488281,34.38350677,0.187530518,13,5,0,180.34,190.5,25,32
Blue,0.3090625,0.3259375,0.4296875,33.4296875,1.515625,7,1,0,175.26,177.8,0.304625244,0.448754883,0.827148438,36.97363281,1.030639648,11,3,0,177.8,187.96,31,34
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,190.5,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,185.42,195.58,28,25
Red,0.415625,0.30375,2.25,37.9375,1.25,3,2,0,162.56,162.56,0.3825,0.1540625,0,57.15625,0.46875,5,1,0,165.1,167.64,36,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,183.3322081,0.68875,0.25,0.0625,25.46875,0.25,4,2,0,190.5,198.12,35,30
Red,0.6065625,0.8296875,2.34375,24.96875,2.15625,5,1,0,170.18,177.8,0.624345703,0.665664063,2.1953125,24.56445313,1.828125,7,4,0,175.26,177.8,25,29
Blue,0.495,0.25,0.5,52,0.5,1,1,0,177.8,180.34,0.444375,0.0825,0.5,16.8125,0.25,3,2,0,182.88,190.5,24,26
Red,0.528476563,0,0.1328125,54.90234375,0,9,0,0,193.04,203.2,0.456121826,0.022807617,0.017700195,36.394104,0.04309082,10,5,0,187.96,198.12,31,38
Red,0.5125,0.29,0.75,3.5,0.75,2,1,0,185.42,185.42,0.4259375,0.33890625,0.3125,27.921875,4.21875,4,3,0,187.96,200.66,30,27
Red,0.455,0,0,38,0,1,1,0,175.26,182.88,0.47,0.25,1,16,1,0,1,0,165.1,170.18,24,26
Red,0.347480469,0.007324219,0.666015625,37.91894531,0.028320313,8,3,0,182.88,190.5,0.344589844,0.160664062,0.033203125,48.765625,1.068359375,6,4,0,182.88,185.42,35,31
Draw,0.479931526,0.392377396,0.002197266,22.12882996,1.238853455,14,5,0,190.5,187.96,0.431875,0.373125,0,19.3125,3.4375,5,0,0,182.88,190.5,32,27
Draw,0.29921875,0.33328125,0,57.4609375,0.703125,3,5,0,185.42,190.5,0.5575,0.330625,0.015625,18.015625,0.8046875,4,4,0,182.88,187.96,31,33
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,185.42,0.41,1,2,32,1,1,0,0,167.64,182.88,30,25
Red,0.7,0,2,7,0,1,0,0,190.5,193.04,0.67,0.8,4,41,4,1,0,0,185.42,190.5,29,27
Blue,0.495,0.15,0,17.5,1.5,1,1,0,185.42,198.12,0.335,0.165,0,24.5,0.5,2,0,0,177.8,182.88,29,33
Blue,0.725,0.5,1.5,9.5,0.5,1,1,0,170.18,175.26,0.45828125,0.02671875,0.1640625,45.8203125,0.2265625,4,4,0,175.26,175.26,30,34
Blue,0.46875,0.15875,0.5,12.75,0.875,1,3,0,190.5,190.5,0.69,0.5,0,80,0.5,2,1,0,198.12,205.74,39,38
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,187.96,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,167.64,183.5219184,25,23
Blue,0.47,0.495,0,46.25,2.25,2,1,0,175.26,177.8,0.43625,0.65,0.5,77.25,2.25,1,3,0,175.26,180.34,30,26
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,183.3322081,0.6475,0.5,0.25,11,0.5,2,1,0,180.34,183.5219184,29.22285948,22
Red,0.363125,0.268125,0,56,1.6875,3,2,0,167.64,177.8,0.3596875,0.469375,1.71875,26.40625,1.71875,4,2,0,167.64,170.18,29,27
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,165.1,172.72,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,162.56,162.56,24,29
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,187.96,0.6525,0.25,0,33.25,0.5,2,2,0,172.72,185.42,28,25
Red,0.61,0.47,2,7.5,3,1,1,0,182.88,190.5,0.332529297,0.316679688,0.6953125,12.02832031,1.360351563,8,3,0,182.88,187.96,27,35
Red,0.3075,0.375,1.75,20,0.5,0,3,0,167.64,172.72,0,0.75,0,0,1,1,1,0,177.8,180.34,35,27
Blue,0.44,0,0,42,0,1,0,0,195.58,205.74,0.48,1,0,24,1,1,0,0,185.42,190.5,26,31
Red,0.290625,0.053125,0.875,14.4375,0.375,3,2,0,185.42,187.96,0.283164063,0.587421875,0.25390625,32.390625,3.396484375,8,3,0,185.42,190.5,28,31
Blue,0.39,0,0,15,0,0,1,0,190.5,193.04,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,195.58,203.2,29,30
Red,0.402467335,0.286387724,0.008370608,50.0652179,0.695524439,15,12,0,170.18,177.8,0.530579739,0.67185715,0.652800085,8.427192212,1.259078712,19,13,0,172.72,180.34,37,35
Red,0.7375,0.425,0,11.25,3.25,3,0,0,167.64,170.18,0.69109375,0.87890625,0.3125,32.015625,3.015625,6,1,0,175.26,185.42,29,29
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,190.5,182.88,0.2525,0.25,0,9,0.25,1,2,0,182.88,187.96,22,31
Blue,0.515,0.5,0,32,0.5,2,0,0,175.26,185.42,0.335,0,0,25,0,1,1,0,175.26,180.34,27,24
Red,0.358955078,0.26746582,0.2734375,70.27832031,3.154296875,9,3,0,167.64,172.72,0.38625,0.78875,1.75,68.625,2.25,4,0,0,175.26,177.8,30,28
Blue,0.573125,0.44875,2.1875,37.125,4.75,4,1,0,172.72,172.72,0.41,0.4675,0,14.25,3.5,2,1,0,170.18,183.5219184,26,30
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,177.8,183.5219184,18,29.68660624
Red,0.45,0.875,2,31.5,2,1,1,0,182.88,187.96,0.165,0,0.5,7,0,1,1,0,182.88,185.42,26,26
Red,0.5309375,0.658125,0.1875,50.375,3.1875,4,2,0,170.18,167.64,0.55,0.3125,0.75,27.3125,0.625,2,3,0,167.64,165.1,24,30
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,180.34,177.8,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,193.04,183.5219184,29,24
Red,0.4475,0.25,0,45,0.5,2,1,0,167.64,170.18,0.434853516,0.256738281,0.0703125,28.32763672,0.281982422,8,5,0,167.64,177.8,29,33
Red,0.4675,0.25,0,25.75,0.5,2,1,0,175.26,177.8,0.326822586,0.033100433,0.000495911,52.59451294,0.311321259,14,6,0,185.42,190.5,42,35
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,185.42,187.96,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,185.42,24,32
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,193.04,0.636328125,0.699101563,0.1875,8.26171875,0.85546875,6,3,0,187.96,193.04,33,30
Blue,0.436988831,0.349547119,0.625366211,35.46731567,3.387573242,8,8,0,175.26,180.34,0.67,0.25,0.75,24,0.25,3,0,0,170.18,185.42,27,29
Blue,0.343125,0.18375,0.5625,19.9375,1.3125,5,0,0,190.5,198.12,0.3621875,0.083125,0.09375,35.125,0.125,5,1,0,180.34,185.42,31,33
Red,0.407919922,0.004394531,0,20.87011719,0.012207031,6,6,0,182.88,182.88,0.37359375,0,0.25,20.3125,0,5,3,0,185.42,187.96,30,31
Red,0.54625,0.3125,0.25,13.875,1.125,3,1,0,190.5,200.66,0.448436356,0.016533356,0.07244873,19.50334167,0.081977844,9,9,0,182.88,187.96,28,35
Blue,0.436484375,0.834726563,1.078125,15.48046875,1.8046875,6,3,0,187.96,200.66,0.588652272,0.063533335,0.004528046,27.34395885,0.130123615,12,10,0,182.88,187.96,28,37
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,180.34,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,160.02,160.02,28,27
Blue,0.66,1,1,10,1,0,1,0,154.94,157.48,0.55,0.5,0,34,1,0,1,0,160.02,183.5219184,22,36
Red,0.423359375,0.146875,0.015625,49.484375,0.6015625,5,3,0,177.8,182.88,0.67140625,0.2978125,0.25,79.0234375,1.28125,6,2,0,193.04,195.58,40,37
Red,0.5475,0.8125,0,78.625,1.625,4,0,0,200.66,203.2,0.459333496,0.139401855,0,28.41235352,0.285400391,11,3,0,190.5,200.66,29,33
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,167.64,183.3322081,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,182.88,183.5219184,29.22285948,29.68660624
Red,0.6075,0.575,0.25,49.25,2.5,2,1,0,182.88,190.5,0.484375,0.4375,0.0625,48.78125,1.0625,2,4,0,187.96,198.12,27,34
Draw,0.6,0,0,25,0,1,0,0,182.88,187.96,0.29,0.6,0,41,6,1,0,0,180.34,187.96,22,30
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,177.8,0.36,0.25,0,28.5,0.5,1,1,0,177.8,185.42,33,30
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,177.8,177.8,0.2,0.33,0,26,1,0,1,0,172.72,172.72,23,39
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,177.8,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,172.72,175.26,21,28
Blue,0.500546875,0,0.12890625,14.671875,0,5,4,0,185.42,187.96,0.42,0,0,64,0,0,1,0,182.88,193.04,32,24
Blue,0.571640625,0.6875,0.140625,37.5,1.375,6,3,0,187.96,193.04,0.675084691,1.62E-05,0.012218475,7.281616211,5.44E-05,14,8,0,182.88,187.96,31,39
Blue,0.309179688,0.321328125,0.06640625,45.53125,2.13671875,5,4,0,182.88,185.42,0.484326136,0.031766667,0.002264023,17.17197943,0.065061808,12,11,0,182.88,187.96,31,38
Blue,0.345625,0.128125,0.03125,25.8125,1,4,2,0,177.8,182.88,0.535,0.25,0.5,34.5,1,2,0,0,187.96,185.42,36,25
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,185.42,180.34,0.475,0.15,0,44.25,0.75,1,2,0,177.8,180.34,25,28
Red,0.4971875,0,0.5,38.625,0,5,2,0,185.42,187.96,0.53203125,0.587578125,0.5,68.5078125,3.7890625,4,4,0,185.42,185.42,31,34
Blue,0.45,0.25,1,10,1,1,0,0,187.96,203.2,0.6125,0.4,0,38.25,1.5,3,0,0,187.96,190.5,37,28
Blue,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,172.72,177.8,0.59,0.71,0.5,30,2.5,1,1,0,175.26,177.8,29,30
Red,0.4525,0,0,29.75,0,2,1,0,182.88,193.04,0.45113656,0.179496307,0.287115097,28.0273428,0.690576553,12,9,0,190.5,203.2,32,37
Red,0.44,0.18,0,49,2,1,0,0,167.64,170.18,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,172.72,172.72,32,26
Red,0.435,0.5,0.5,42,0.5,1,1,0,187.96,190.5,0.44,0,0,8,0,0,1,0,185.42,187.96,22,28
Red,0.16875,0.015625,0.015625,18.703125,0.015625,4,3,0,187.96,190.5,0.580056152,0.148236084,0.039306641,17.37121582,0.383544922,6,8,0,185.42,193.04,39,33
Blue,0.525,0,0,62.5,0,2,0,0,170.18,170.18,0.37125,0.54,0,68.625,1.125,3,2,0,170.18,172.72,25,33
Red,0.317470703,0.248564453,0.002929688,19.42480469,0.846679688,8,3,0,175.26,180.34,0.462822266,0.167724609,0,90.79882813,0.194335938,7,4,0,180.34,187.96,29,32
Blue,0.550664063,0.128457031,0.328125,79.1953125,0.57421875,7,3,0,177.8,182.88,0.243066406,0.140996094,0.651855469,46.90185547,1.282226563,9,3,0,175.26,177.8,29,34
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,182.88,182.88,0.30890625,0.0234375,0,44.5390625,0.0234375,4,4,0,172.72,175.26,28,36
Blue,0.5,0,0,67,0,1,0,0,165.1,172.72,0.53625,0.37125,0,70,1.125,2,2,0,167.64,175.26,28,30
Blue,0.51921875,0.521875,0.28125,67.296875,1.90625,5,2,0,162.56,162.56,0.387514648,0.05859375,0.19140625,65.84375,0.16015625,5,7,0,167.64,167.64,32,33
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,167.64,183.3322081,0.25,0,1,1,0,0,1,0,185.42,193.04,24,20
Red,0.460556641,0.430175781,1.459960938,59.75073242,1.106689453,5,8,0,180.34,172.72,0.529375,0.69015625,1.09765625,23.3125,1.3671875,7,2,0,177.8,177.8,34,35
Blue,0.4425,0.5225,0,56.5,5.875,2,2,0,167.64,172.72,0.615,0.83,0.5,37.5,2,2,0,0,170.18,172.72,29,28
Blue,0.354588206,0.001034389,1.55E-05,97.64357853,0.009728789,18,7,0,185.42,190.5,0.6096875,0.5,1.25,72.0625,1.25,5,1,0,190.5,195.58,37,31
Blue,0.3875,0.25,0,60.5,0.5,1,2,0,190.5,190.5,0.4246875,0.6496875,0.765625,6.625,1.5234375,5,3,0,187.96,193.04,29,28
Red,0.4428125,0.0625,0,36.4296875,0.125,4,4,0,177.8,177.8,0.475,0,0,8.5,0,1,1,0,185.42,193.04,34,30
Blue,0.3225,0.39,0,20,3.5,2,1,0,175.26,182.88,0.336177979,0.414472656,0.102294922,13.47607422,0.424804688,10,4,0,185.42,195.58,27,36
Red,0.45299018,0.293275199,0.466991685,33.76809563,1.127575526,0,0,0,187.96,183.3322081,0.31,0.3,1,41,4,1,0,0,185.42,195.58,32,29
Red,0.53,0.2,0,34.5,1,1,1,0,182.88,180.34,0.5359375,0.515625,0.53125,39.0625,0.53125,3,3,0,187.96,185.42,29,29
Blue,0.45125,0.0625,0,24.75,0.125,2,2,0,182.88,187.96,0.455619268,0.295788642,0.4536331,34.72293911,1.166874569,0,0,0,180.34,183.5219184,29,33
Blue,0.29,1,0,35,1,0,1,0,177.8,185.42,0.39,0.04125,0.375,23.625,0.125,2,2,0,177.8,172.72,28,32
Blue,0.518339844,0.104570313,0.0234375,20.00390625,0.701171875,9,1,0,175.26,175.26,0.3378125,0.01953125,0.21875,61.59375,0.0625,5,2,0,187.96,190.5,29,28
Blue,0.44625,0.4325,1.75,17.25,3.125,3,1,0,177.8,182.88,0.26265625,0.2284375,0.765625,32.78125,1.015625,4,3,0,177.8,180.34,29,25
